Sample	command
COPE-1189.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1189.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1189.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1189.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1189.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1189.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1189.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1189.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1189.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1189.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1190.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1190.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1190.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1190.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1190.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1190.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1190.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1190.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1190.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1190.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1191.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1191.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1191.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1191.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1191.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1191.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1191.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1191.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1191.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1191.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1192.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1192.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1192.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1192.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1192.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1192.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1192.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1192.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1192.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1192.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1193.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1193.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1193.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1193.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1193.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1193.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1193.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1193.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1193.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1193.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1194.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1194.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1194.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1194.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1194.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1194.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1194.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1194.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1194.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1194.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1195.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1195.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1195.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1195.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1195.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1195.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1195.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1195.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1195.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1195.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1196.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1196.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1196.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1196.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1196.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1196.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1196.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1196.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1196.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1196.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1197.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1197.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1197.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1197.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1197.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1197.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1197.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1197.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1197.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1197.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1198.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1198.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1198.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1198.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1198.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1198.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1198.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1198.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1198.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1198.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1199.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1199.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1199.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1199.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1199.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1199.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1199.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1199.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1199.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1199.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1200.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1200.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1200.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1200.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1200.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1200.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1200.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1200.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1200.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1200.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1201.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1201.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1201.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1201.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1201.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1201.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1201.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1201.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1201.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1201.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1202.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1202.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1202.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1202.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1202.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1202.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1202.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1202.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1202.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1202.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1203.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1203.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1203.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1203.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1203.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1203.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1203.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1203.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1203.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1203.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1204.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1204.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1204.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1204.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1204.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1204.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1204.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1204.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1204.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1204.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1205.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1205.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1205.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1205.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1205.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1205.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1205.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1205.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1205.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1205.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1206.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1206.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1206.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1206.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1206.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1206.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1206.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1206.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1206.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1206.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1207.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1207.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1207.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1207.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1207.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1207.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1207.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1207.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1207.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1207.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1208.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1208.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1208.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1208.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1208.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1208.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1208.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1208.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1208.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1208.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1209.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1209.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1209.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1209.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1209.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1209.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1209.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1209.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1209.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1209.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1210.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1210.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1210.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1210.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1210.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1210.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1210.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1210.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1210.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1210.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1211.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1211.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1211.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1211.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1211.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1211.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1211.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1211.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1211.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1211.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1212.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1212.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1212.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1212.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1212.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1212.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1212.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1212.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1212.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1212.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1213.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1213.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1213.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1213.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1213.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1213.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1213.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1213.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1213.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1213.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1214.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1214.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1214.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1214.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1214.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1214.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1214.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1214.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1214.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1214.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
COPE-1215.r1r2_fastp	fastp --in1 NovaSeq/fq_fp1/COPE-1215.r1.fq.gz --in2 NovaSeq/fq_fp1/COPE-1215.r2.fq.gz --out1 NovaSeq/fq_fp1_fp2/COPE-1215.fp2_r1.fq.gz --out2 NovaSeq/fq_fp1_fp2/COPE-1215.fp2_r2.fq.gz --unpaired1 NovaSeq/fq_fp1_fp2/COPE-1215.fp2_unprd.fq.gz --unpaired2 NovaSeq/fq_fp1_fp2/COPE-1215.fp2_unprd.fq.gz --failed_out NovaSeq/fq_fp1_fp2/failed/COPE-1215.fp2_fail.fq.gz -h NovaSeq/fq_fp1_fp2/COPE-1215.r1r2_fastp.html -j NovaSeq/fq_fp1_fp2/COPE-1215.r1r2_fastp.json --detect_adapter_for_pe --length_required 140 --cut_front --cut_front_window_size 1 --cut_front_mean_quality 20 --cut_right --cut_right_window_size 10 --cut_right_mean_quality 20 --disable_trim_poly_g --correction --disable_quality_filtering --unqualified_percent_limit 40 --report_title Second Trim 4 De Novo R1R2 
